用户ID,游戏,行为,游戏时间
19696244,游戏2075,purchase,1
19696244,游戏2075,play,11
19696244,游戏2072,purchase,1
19696244,游戏2072,play,11
19696244,游戏2081,purchase,1
19696244,游戏2081,play,10.8
19696244,游戏1144,purchase,1
19696244,游戏1144,play,10.5
19696244,游戏712,purchase,1
19696244,游戏712,play,9.2
19696244,游戏3445,purchase,1
19696244,游戏3445,play,8.8
19696244,游戏251,purchase,1
19696244,游戏251,play,8.5
19696244,游戏1299,purchase,1
19696244,游戏1299,play,8.3
19696244,游戏4498,purchase,1
19696244,游戏4498,play,7.7
19696244,游戏3069,purchase,1
19696244,游戏3069,play,7.1
19696244,游戏2290,purchase,1
19696244,游戏2290,play,4.6
19696244,游戏2074,purchase,1
19696244,游戏2074,play,4.1
19696244,游戏3278,purchase,1
19696244,游戏3278,play,4
19696244,游戏3014,purchase,1
19696244,游戏3014,play,4
19696244,游戏4685,purchase,1
19696244,游戏4685,play,4
19696244,游戏200,purchase,1
19696244,游戏200,play,3.6
19696244,游戏324,purchase,1
19696244,游戏324,play,3.4
19696244,游戏4553,purchase,1
19696244,游戏4553,play,3.1
19696244,游戏744,purchase,1
19696244,游戏744,play,2.5
19696244,游戏3048,purchase,1
19696244,游戏3048,play,2.3
19696244,游戏4548,purchase,1
19696244,游戏4548,play,2.3
19696244,游戏249,purchase,1
19696244,游戏249,play,2.2
19696244,游戏220,purchase,1
19696244,游戏220,play,2.1
19696244,游戏1938,purchase,1
19696244,游戏1938,play,2
19696244,游戏492,purchase,1
19696244,游戏492,play,2
19696244,游戏3108,purchase,1
19696244,游戏3108,play,2
19696244,游戏4195,purchase,1
19696244,游戏4195,play,1.9
19696244,游戏4326,purchase,1
19696244,游戏4326,play,1.9
19696244,游戏1159,purchase,1
19696244,游戏1159,play,1.7
19696244,游戏3543,purchase,1
19696244,游戏3543,play,1.6
19696244,游戏2089,purchase,1
19696244,游戏2089,play,1.4
19696244,游戏1536,purchase,1
19696244,游戏1536,play,1.3
19696244,游戏2546,purchase,1
19696244,游戏2546,play,1.3
19696244,游戏4562,purchase,1
19696244,游戏4562,play,1.3
19696244,游戏4222,purchase,1
19696244,游戏4222,play,1.2
19696244,游戏3238,purchase,1
19696244,游戏3238,play,1.1
19696244,游戏2474,purchase,1
19696244,游戏2474,play,0.9
19696244,游戏5132,purchase,1
19696244,游戏5132,play,0.7
19696244,游戏5139,purchase,1
19696244,游戏5139,play,0.7
19696244,游戏4698,purchase,1
19696244,游戏4698,play,0.6
19696244,游戏4169,purchase,1
19696244,游戏4169,play,0.5
19696244,游戏4092,purchase,1
19696244,游戏4092,play,0.4
19696244,游戏1949,purchase,1
19696244,游戏1949,play,0.3
19696244,游戏1118,purchase,1
19696244,游戏1118,play,0.2
19696244,游戏3308,purchase,1
19696244,游戏3308,play,0.2
19696244,游戏4555,purchase,1
19696244,游戏4555,play,0.1
19696244,游戏2073,purchase,1
19696244,游戏2073,play,0.1
19696244,游戏3001,purchase,1
19696244,游戏2045,purchase,1
19696244,游戏2395,purchase,1
19696244,游戏320,purchase,1
19696244,游戏325,purchase,1
19696244,游戏399,purchase,1
19696244,游戏1300,purchase,1
19696244,游戏1511,purchase,1
19696244,游戏1588,purchase,1
19696244,游戏2076,purchase,1
19696244,游戏2079,purchase,1
19696244,游戏2299,purchase,1
19696244,游戏2577,purchase,1
19696244,游戏2620,purchase,1
19696244,游戏2773,purchase,1
19696244,游戏3070,purchase,1
19696244,游戏3122,purchase,1
19696244,游戏3384,purchase,1
19696244,游戏4368,purchase,1
19696244,游戏4369,purchase,1
19696244,游戏4370,purchase,1
19696244,游戏4554,purchase,1
19696244,游戏4601,purchase,1
207424334,游戏1734,purchase,1
207424334,游戏1734,play,6.8
207424334,游戏574,purchase,1
207424334,游戏574,play,6.4
207424334,游戏3108,purchase,1
207424334,游戏3108,play,6.1
207424334,游戏4544,purchase,1
207424334,游戏4544,play,4.6
207424334,游戏4820,purchase,1
207424334,游戏4820,play,2.6
207424334,游戏3561,purchase,1
207424334,游戏3561,play,2.6
207424334,游戏1887,purchase,1
207424334,游戏1887,play,1.5
207424334,游戏3459,purchase,1
207424334,游戏3459,play,1.4
207424334,游戏649,purchase,1
207424334,游戏649,play,0.7
207424334,游戏4255,purchase,1
207424334,游戏4255,play,0.4
207424334,游戏3056,purchase,1
207424334,游戏3056,play,0.3
112999066,游戏1333,purchase,1
112999066,游戏1333,play,32
223614273,游戏4919,purchase,1
223614273,游戏4919,play,0.4
223614273,游戏245,purchase,1
223614273,游戏4920,purchase,1
186126772,游戏717,purchase,1
186126772,游戏717,play,13.1
186126772,游戏727,purchase,1
186126772,游戏727,play,2.8
186126772,游戏4255,purchase,1
186126772,游戏4255,play,1.9
186126772,游戏718,purchase,1
186126772,游戏718,play,0.8
186126772,游戏716,purchase,1
186126772,游戏716,play,0.6
186126772,游戏1108,purchase,1
186126772,游戏1108,play,0.1
186126772,游戏726,purchase,1
177446373,游戏1333,purchase,1
177446373,游戏1333,play,0.5
48395915,游戏2473,purchase,1
48395915,游戏2473,play,36
188615226,游戏4820,purchase,1
188615226,游戏4820,play,14
188615226,游戏2091,purchase,1
188615226,游戏2091,play,2.1
188615226,游戏2968,purchase,1
188615226,游戏2968,play,0.8
188615226,游戏4543,purchase,1
188615226,游戏1273,purchase,1
160461131,游戏2548,purchase,1
160461131,游戏2548,play,2.8
160461131,游戏1734,purchase,1
160461131,游戏1734,play,2.7
160461131,游戏4255,purchase,1
160461131,游戏4255,play,2.3
160461131,游戏4643,purchase,1
160461131,游戏4643,play,1.1
160461131,游戏1189,purchase,1
160461131,游戏1189,play,0.7
160461131,游戏2549,purchase,1
160461131,游戏2549,play,0.2
160461131,游戏545,purchase,1
161964288,游戏1333,purchase,1
161964288,游戏1333,play,4
280567820,游戏1333,purchase,1
280567820,游戏1333,play,0.2
270228556,游戏1333,purchase,1
270228556,游戏1333,play,1.2
270341392,游戏1333,purchase,1
270341392,游戏1333,play,17.6
250375228,游戏1333,purchase,1
250375228,游戏1333,play,5.1
250375228,游戏3695,purchase,1
250375228,游戏1809,purchase,1
250375228,游戏2144,purchase,1
250375228,游戏3553,purchase,1
250375228,游戏4725,purchase,1
27770064,游戏974,purchase,1
27770064,游戏974,play,7.9
27770064,游戏1118,purchase,1
27770064,游戏2073,purchase,1
27770064,游戏2076,purchase,1
306636026,游戏1452,purchase,1
25827559,游戏974,purchase,1
25827559,游戏2072,purchase,1
25827559,游戏2073,purchase,1
25827559,游戏2076,purchase,1
25827559,游戏2081,purchase,1
25827559,游戏2079,purchase,1
198398830,游戏1333,purchase,1
198398830,游戏1333,play,23
198398830,游戏971,purchase,1
198398830,游戏971,play,1
198398830,游戏968,purchase,1
198398830,游戏968,play,0.4
198398830,游戏969,purchase,1
198398830,游戏970,purchase,1
198398830,游戏974,purchase,1
198398830,游戏2548,purchase,1
198398830,游戏4919,purchase,1
281041560,游戏1333,purchase,1
281041560,游戏1333,play,1.8
186273988,游戏4820,purchase,1
86612326,游戏971,purchase,1
86612326,游戏971,play,405
86612326,游戏4255,purchase,1
86612326,游戏4255,play,164
86612326,游戏1502,purchase,1
86612326,游戏4347,purchase,1
86612326,游戏4820,purchase,1
46405162,游戏4694,purchase,1
46405162,游戏4694,play,558
46405162,游戏1497,purchase,1
46405162,游戏1497,play,270
46405162,游戏2891,purchase,1
46405162,游戏2891,play,171
46405162,游戏4695,purchase,1
46405162,游戏4695,play,120
46405162,游戏4434,purchase,1
46405162,游戏4434,play,22
46405162,游戏4690,purchase,1
46405162,游戏4690,play,4.6
46405162,游戏4696,purchase,1
79163006,游戏4695,purchase,1
79163006,游戏4695,play,11.6
174716026,游戏4694,purchase,1
174716026,游戏4694,play,35
122319388,游戏1333,purchase,1
122319388,游戏1333,play,513
122319388,游戏3358,purchase,1
122319388,游戏3358,play,0.3
122319388,游戏314,purchase,1
122319388,游戏1815,purchase,1
135338821,游戏3565,purchase,1
135338821,游戏3565,play,1.6
135338821,游戏3566,purchase,1
135338821,游戏3566,play,1.1
258381465,游戏1730,purchase,1
258381465,游戏2429,purchase,1
189344955,游戏4820,purchase,1
189344955,游戏4820,play,5.1
169815221,游戏1333,purchase,1
169815221,游戏1333,play,1.1
165382705,游戏1333,purchase,1
165382705,游戏1333,play,0.2
226354893,游戏4223,purchase,1
82385352,游戏3832,purchase,1
82385352,游戏3832,play,185
82385352,游戏4504,purchase,1
82385352,游戏4504,play,70
82385352,游戏4035,purchase,1
82385352,游戏4035,play,48
82385352,游戏4040,purchase,1
82385352,游戏4040,play,29
82385352,游戏3238,purchase,1
82385352,游戏3238,play,25
82385352,游戏4036,purchase,1
82385352,游戏4036,play,24
82385352,游戏4038,purchase,1
82385352,游戏4038,play,23
82385352,游戏3239,purchase,1
82385352,游戏3239,play,23
82385352,游戏2920,purchase,1
82385352,游戏2920,play,18.6
82385352,游戏4041,purchase,1
82385352,游戏4041,play,18.3
82385352,游戏2071,purchase,1
82385352,游戏2071,play,16.1
82385352,游戏4037,purchase,1
82385352,游戏4037,play,14.8
82385352,游戏2002,purchase,1
82385352,游戏2002,play,13.2
82385352,游戏445,purchase,1
82385352,游戏445,play,12.7
82385352,游戏4044,purchase,1
82385352,游戏4044,play,12.3
82385352,游戏451,purchase,1
82385352,游戏451,play,12
82385352,游戏4614,purchase,1
82385352,游戏4614,play,11.1
82385352,游戏4045,purchase,1
82385352,游戏4045,play,7.9
82385352,游戏2080,purchase,1
82385352,游戏2080,play,6.6
82385352,游戏687,purchase,1
82385352,游戏687,play,6.3
82385352,游戏1688,purchase,1
82385352,游戏1688,play,5.5
82385352,游戏4498,purchase,1
82385352,游戏4498,play,4.8
82385352,游戏4832,purchase,1
82385352,游戏4832,play,3
82385352,游戏2078,purchase,1
82385352,游戏2078,play,2.9
82385352,游戏638,purchase,1
82385352,游戏638,play,2.6
82385352,游戏4278,purchase,1
82385352,游戏4278,play,1.5
82385352,游戏54,purchase,1
82385352,游戏54,play,1.2
82385352,游戏4678,purchase,1
82385352,游戏4678,play,0.8
82385352,游戏4618,purchase,1
82385352,游戏4618,play,0.4
82385352,游戏448,purchase,1
82385352,游戏3833,purchase,1
82385352,游戏4256,purchase,1
82385352,游戏4508,purchase,1
82385352,游戏4673,purchase,1
82385352,游戏4833,purchase,1
82385352,游戏4834,purchase,1
82385352,游戏4835,purchase,1
82385352,游戏4836,purchase,1
282502466,游戏1333,purchase,1
282502466,游戏1333,play,10
186452037,游戏3210,purchase,1
186452037,游戏3210,play,114
186452037,游戏3213,purchase,1
186452037,游戏3213,play,7.6
181638799,游戏1333,purchase,1
181638799,游戏1333,play,839
181638799,游戏4920,purchase,1
181638799,游戏4920,play,17
181638799,游戏3128,purchase,1
181638799,游戏3128,play,2.1
181638799,游戏4255,purchase,1
181638799,游戏4255,play,0.4
181638799,游戏2055,purchase,1
181638799,游戏2055,play,0.3
181638799,游戏978,purchase,1
181638799,游戏2548,purchase,1
181638799,游戏3396,purchase,1
181638799,游戏382,purchase,1
181638799,游戏1130,purchase,1
181638799,游戏1815,purchase,1
181638799,游戏3394,purchase,1
181638799,游戏4004,purchase,1
181638799,游戏4268,purchase,1
181638799,游戏4643,purchase,1
181638799,游戏4820,purchase,1
181638799,游戏5062,purchase,1
247741393,游戏1333,purchase,1
247741393,游戏1333,play,67
32415191,游戏969,purchase,1
32415191,游戏969,play,0.4
32415191,游戏968,purchase,1
32415191,游戏970,purchase,1
32415191,游戏1117,purchase,1
32415191,游戏1167,purchase,1
32415191,游戏3509,purchase,1
92250668,游戏3832,purchase,1
92250668,游戏3832,play,16.3
92250668,游戏4367,purchase,1
92250668,游戏4367,play,12.6
92250668,游戏165,purchase,1
92250668,游戏165,play,0.1
251285557,游戏972,purchase,1
251285557,游戏972,play,0.7
251285557,游戏1021,purchase,1
143669519,游戏1333,purchase,1
143669519,游戏1333,play,0.4
124400480,游戏971,purchase,1
124400480,游戏971,play,606
124400480,游戏3638,purchase,1
124400480,游戏3638,play,144
124400480,游戏1887,purchase,1
124400480,游戏1887,play,126
124400480,游戏4367,purchase,1
124400480,游戏4367,play,81
124400480,游戏1121,purchase,1
124400480,游戏1121,play,18
124400480,游戏1087,purchase,1
124400480,游戏1087,play,16
124400480,游戏3069,purchase,1
124400480,游戏3069,play,10.9
124400480,游戏4384,purchase,1
124400480,游戏4384,play,10.7
124400480,游戏717,purchase,1
124400480,游戏717,play,9.6
124400480,游戏4364,purchase,1
124400480,游戏4364,play,5
124400480,游戏2391,purchase,1
124400480,游戏2391,play,4.4
124400480,游戏3900,purchase,1
124400480,游戏3900,play,2.7
124400480,游戏974,purchase,1
124400480,游戏974,play,2.2
124400480,游戏4255,purchase,1
124400480,游戏4255,play,1.1
124400480,游戏4035,purchase,1
124400480,游戏4035,play,1
124400480,游戏1872,purchase,1
124400480,游戏1872,play,0.4
124400480,游戏716,purchase,1
124400480,游戏716,play,0.2
124400480,游戏718,purchase,1
124400480,游戏718,play,0.2
124400480,游戏2395,purchase,1
124400480,游戏4368,purchase,1
124400480,游戏4369,purchase,1
124400480,游戏4370,purchase,1
278136010,游戏1333,purchase,1
278136010,游戏1333,play,0.4
278136010,游戏46,purchase,1
278136010,游戏191,purchase,1
278136010,游戏2619,purchase,1
278136010,游戏4920,purchase,1
145890520,游戏4261,purchase,1
145890520,游戏4261,play,5.1
239511574,游戏1668,purchase,1
239511574,游戏1668,play,33
239511574,游戏1510,purchase,1
239511574,游戏1510,play,15
239511574,游戏660,purchase,1
239511574,游戏660,play,8.8
239511574,游戏1887,purchase,1
239511574,游戏1887,play,2.3
239511574,游戏38,purchase,1
239511574,游戏38,play,1.9
239511574,游戏1483,purchase,1
239511574,游戏1483,play,0.5
239511574,游戏3553,purchase,1
239511574,游戏3553,play,0.2
239511574,游戏435,purchase,1
239511574,游戏4782,purchase,1
75515543,游戏1760,purchase,1
115249917,游戏159,purchase,1
115249917,游戏159,play,0.5
185435886,游戏46,purchase,1
185435886,游戏46,play,0.4
185435886,游戏1749,purchase,1
185435886,游戏1749,play,0.3
185435886,游戏4820,purchase,1
305037794,游戏1333,purchase,1
305037794,游戏1333,play,11.2
188266554,游戏1887,purchase,1
188266554,游戏1887,play,15.3
188266554,游戏1734,purchase,1
188266554,游戏1734,play,14.9
188266554,游戏2968,purchase,1
188266554,游戏2968,play,10.7
188266554,游戏4004,purchase,1
188266554,游戏4004,play,2.3
188266554,游戏347,purchase,1
188266554,游戏347,play,0.3
188266554,游戏4686,purchase,1
188266554,游戏4686,play,0.3
188266554,游戏1021,purchase,1
188266554,游戏1021,play,0.2
188266554,游戏4820,purchase,1
188266554,游戏1422,purchase,1
188266554,游戏244,purchase,1
188266554,游戏1189,purchase,1
188266554,游戏2109,purchase,1
188266554,游戏4223,purchase,1
125249652,游戏1762,purchase,1
125249652,游戏1762,play,0.6
20557028,游戏969,purchase,1
20557028,游戏969,play,0.3
20557028,游戏3238,purchase,1
20557028,游戏3238,play,0.1
20557028,游戏968,purchase,1
20557028,游戏970,purchase,1
105934631,游戏4255,purchase,1
105934631,游戏4255,play,10.3
303467308,游戏364,purchase,1
303467308,游戏364,play,2.5
303467308,游戏748,purchase,1
303467308,游戏748,play,1.7
303467308,游戏365,purchase,1
303467308,游戏749,purchase,1
303467308,游戏750,purchase,1
303467308,游戏751,purchase,1
303467308,游戏752,purchase,1
201275304,游戏3068,purchase,1
201275304,游戏3068,play,1.5
64778733,游戏3832,purchase,1
64778733,游戏3832,play,327
308851621,游戏4255,purchase,1
308851621,游戏4255,play,36
218448119,游戏1333,purchase,1
218448119,游戏1333,play,2.9
114912926,游戏1333,purchase,1
114912926,游戏1333,play,1525
114912926,游戏1809,purchase,1
114912926,游戏1809,play,1.2
114912926,游戏4255,purchase,1
114912926,游戏4255,play,0.3
114912926,游戏3909,purchase,1
114912926,游戏3909,play,0.2
114912926,游戏2941,purchase,1
114912926,游戏4820,purchase,1
114912926,游戏4920,purchase,1
298071662,#N/A,purchase,1
298071662,#N/A,play,0.2
161408431,游戏1333,purchase,1
161408431,游戏1333,play,4.6
94751685,游戏3381,purchase,1
274624060,游戏3553,purchase,1
274624060,游戏3553,play,1.8
274624060,游戏4782,purchase,1
274624060,游戏4782,play,0.4
179560117,游戏1333,purchase,1
179560117,游戏1333,play,0.4
140492549,游戏1333,purchase,1
140492549,游戏1333,play,147
254565281,游戏4820,purchase,1
254565281,游戏4820,play,0.2
254565281,游戏3919,purchase,1
115996656,游戏971,purchase,1
115996656,游戏971,play,1073
115996656,游戏1887,purchase,1
